cmd logfilename ps_name
u0_a198   4250  373   1846444 94988 sys_epoll_ 00000000 S com.qualcomm.ftcrobotcontroller
4250
03-08 16:24:25.711   928  1585 I am_proc_start: [0,4250,10198,com.qualcomm.ftcrobotcontroller,activity,com.qualcomm.ftcrobotcontroller/org.firstinspires.ftc.robotcontroller.internal.FtcRobotControllerActivity]
03-08 17:25:42.911  4250 21823 D backRightVelocity: : 1480.0
03-08 17:25:42.911  4250 21823 D frontLeftVelocity: : 1500.0
03-08 17:25:42.921  4250 21823 D frontRightVelocity: : 1500.0
03-08 17:25:42.941  4250 21823 D backLeftPower: : 0.5512244151849416
03-08 17:25:42.941  4250 21823 D backRightPower: : 0.8629891471881534
03-08 17:25:42.941  4250 21823 D frontLeftPower: : 0.5512244151849415
03-08 17:25:42.941  4250 21823 D frontRightPower: : 0.8629891471881536
03-08 17:25:42.941  4250 21823 D backLeftVelocity: : 1440.0
03-08 17:25:42.951  4250 21823 D backRightVelocity: : 1540.0
03-08 17:25:42.951  4250 21823 D frontLeftVelocity: : 1480.0
03-08 17:25:42.951  4250 21823 D frontRightVelocity: : 1640.0
03-08 17:25:42.991  4250 21823 D backLeftPower: : 0.5924009056706098
03-08 17:25:42.991  4250 21823 D backRightPower: : 0.7394597204346325
03-08 17:25:43.001  4250 21823 D frontLeftPower: : 0.6747538419384624
03-08 17:25:43.001  4250 21823 D frontRightPower: : 0.7394597204346326
03-08 17:25:43.001  4250 21823 D backLeftVelocity: : 1420.0
03-08 17:25:43.001  4250 21823 D backRightVelocity: : 1740.0
03-08 17:25:43.011  4250 21823 D frontLeftVelocity: : 1380.0
03-08 17:25:43.011  4250 21823 D frontRightVelocity: : 1720.0
03-08 17:25:43.041  4250 21823 D backLeftPower: : 0.6747538419384626
03-08 17:25:43.041  4250 21823 D backRightPower: : 0.7394597204346325
03-08 17:25:43.041  4250 21823 D frontLeftPower: : 0.6747538419384624
03-08 17:25:43.041  4250 21823 D frontRightPower: : 0.7394597204346326
03-08 17:25:43.041  4250 21823 D backLeftVelocity: : 1360.0
03-08 17:25:43.041  4250 21823 D backRightVelocity: : 1800.0
03-08 17:25:43.051  4250 21823 D frontLeftVelocity: : 1380.0
03-08 17:25:43.051  4250 21823 D frontRightVelocity: : 1700.0
03-08 17:25:43.111  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.111  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.111  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.111  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.111  4250 21823 D backLeftVelocity: : 1440.0
03-08 17:25:43.111  4250 21823 D backRightVelocity: : 1760.0
03-08 17:25:43.121  4250 21823 D frontLeftVelocity: : 1560.0
03-08 17:25:43.121  4250 21823 D frontRightVelocity: : 1660.0
03-08 17:25:43.171  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.171  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.171  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.171  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.171  4250 21823 D backLeftVelocity: : 1500.0
03-08 17:25:43.191  4250 21823 D backRightVelocity: : 1660.0
03-08 17:25:43.191  4250 21823 D frontLeftVelocity: : 1640.0
03-08 17:25:43.201  4250 21823 D frontRightVelocity: : 1640.0
03-08 17:25:43.231  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.231  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.231  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.231  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.231  4250 21823 D backLeftVelocity: : 1640.0
03-08 17:25:43.231  4250 21823 D backRightVelocity: : 1680.0
03-08 17:25:43.241  4250 21823 D frontLeftVelocity: : 1660.0
03-08 17:25:43.241  4250 21823 D frontRightVelocity: : 1620.0
03-08 17:25:43.271  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.271  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.271  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.271  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.281  4250 21823 D backLeftVelocity: : 1660.0
03-08 17:25:43.281  4250 21823 D backRightVelocity: : 1680.0
03-08 17:25:43.291  4250 21823 D frontLeftVelocity: : 1660.0
03-08 17:25:43.291  4250 21823 D frontRightVelocity: : 1640.0
03-08 17:25:43.331  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.331  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.331  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.331  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.331  4250 21823 D backLeftVelocity: : 1660.0
03-08 17:25:43.331  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.341  4250 21823 D frontLeftVelocity: : 1640.0
03-08 17:25:43.341  4250 21823 D frontRightVelocity: : 1660.0
03-08 17:25:43.361  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.361  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.361  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.361  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.371  4250 21823 D backLeftVelocity: : 1640.0
03-08 17:25:43.371  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.371  4250 21823 D frontLeftVelocity: : 1660.0
03-08 17:25:43.381  4250 21823 D frontRightVelocity: : 1700.0
03-08 17:25:43.401  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.401  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.401  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.401  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.411  4250 21823 D backLeftVelocity: : 1660.0
03-08 17:25:43.411  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.411  4250 21823 D frontLeftVelocity: : 1680.0
03-08 17:25:43.421  4250 21823 D frontRightVelocity: : 1720.0
03-08 17:25:43.451  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.451  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.451  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.451  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.451  4250 21823 D backLeftVelocity: : 1680.0
03-08 17:25:43.461  4250 21823 D backRightVelocity: : 1620.0
03-08 17:25:43.461  4250 21823 D frontLeftVelocity: : 1660.0
03-08 17:25:43.461  4250 21823 D frontRightVelocity: : 1680.0
03-08 17:25:43.481  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.481  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.481  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.481  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.491  4250 21823 D backLeftVelocity: : 1700.0
03-08 17:25:43.491  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.491  4250 21823 D frontLeftVelocity: : 1700.0
03-08 17:25:43.501  4250 21823 D frontRightVelocity: : 1660.0
03-08 17:25:43.521  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.521  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.521  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.521  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.521  4250 21823 D backLeftVelocity: : 1760.0
03-08 17:25:43.531  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.531  4250 21823 D frontLeftVelocity: : 1740.0
03-08 17:25:43.541  4250 21823 D frontRightVelocity: : 1680.0
03-08 17:25:43.601  4250 21823 D backLeftPower: : 0.7069256756756758
03-08 17:25:43.601  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.611  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.611  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.621  4250 21823 D backLeftVelocity: : 1680.0
03-08 17:25:43.631  4250 21823 D backRightVelocity: : 1680.0
03-08 17:25:43.641  4250 21823 D frontLeftVelocity: : 1720.0
03-08 17:25:43.661  4250 21823 D frontRightVelocity: : 1720.0
03-08 17:25:43.701  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.701  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.701  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.701  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.711  4250 21823 D backLeftVelocity: : 1780.0
03-08 17:25:43.711  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.711  4250 21823 D frontLeftVelocity: : 1760.0
03-08 17:25:43.721  4250 21823 D frontRightVelocity: : 1700.0
03-08 17:25:43.741  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.741  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.741  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.741  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.751  4250 21823 D backLeftVelocity: : 1720.0
03-08 17:25:43.751  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.761  4250 21823 D frontLeftVelocity: : 1700.0
03-08 17:25:43.761  4250 21823 D frontRightVelocity: : 1660.0
03-08 17:25:43.801  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.801  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.801  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.801  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.811  4250 21823 D backLeftVelocity: : 1720.0
03-08 17:25:43.811  4250 21823 D backRightVelocity: : 1740.0
03-08 17:25:43.821  4250 21823 D frontLeftVelocity: : 1740.0
03-08 17:25:43.831  4250 21823 D frontRightVelocity: : 1740.0
03-08 17:25:43.861  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.861  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.861  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.861  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.871  4250 21823 D backLeftVelocity: : 1680.0
03-08 17:25:43.871  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:43.871  4250 21823 D frontLeftVelocity: : 1720.0
03-08 17:25:43.881  4250 21823 D frontRightVelocity: : 1720.0
03-08 17:25:43.921  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.921  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.921  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.921  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.921  4250 21823 D backLeftVelocity: : 1700.0
03-08 17:25:43.931  4250 21823 D backRightVelocity: : 1720.0
03-08 17:25:43.941  4250 21823 D frontLeftVelocity: : 1720.0
03-08 17:25:43.941  4250 21823 D frontRightVelocity: : 1680.0
03-08 17:25:43.971  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:43.971  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:43.971  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:43.971  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:43.971  4250 21823 D backLeftVelocity: : 1740.0
03-08 17:25:43.971  4250 21823 D backRightVelocity: : 1720.0
03-08 17:25:43.981  4250 21823 D frontLeftVelocity: : 1720.0
03-08 17:25:43.981  4250 21823 D frontRightVelocity: : 1660.0
03-08 17:25:44.011  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:44.011  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:44.011  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:44.011  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:44.021  4250 21823 D backLeftVelocity: : 1700.0
03-08 17:25:44.021  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:44.031  4250 21823 D frontLeftVelocity: : 1700.0
03-08 17:25:44.031  4250 21823 D frontRightVelocity: : 1680.0
03-08 17:25:44.061  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:44.061  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:44.061  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:44.071  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:44.071  4250 21823 D backLeftVelocity: : 1640.0
03-08 17:25:44.081  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:44.081  4250 21823 D frontLeftVelocity: : 1700.0
03-08 17:25:44.081  4250 21823 D frontRightVelocity: : 1720.0
03-08 17:25:44.161  4250 21823 D backLeftPower: : 0.7071067811865476
03-08 17:25:44.161  4250 21823 D backRightPower: : 0.7071067811865475
03-08 17:25:44.161  4250 21823 D frontLeftPower: : 0.7071067811865475
03-08 17:25:44.161  4250 21823 D frontRightPower: : 0.7071067811865476
03-08 17:25:44.171  4250 21823 D backLeftVelocity: : 1740.0
03-08 17:25:44.181  4250 21823 D backRightVelocity: : 1700.0
03-08 17:25:44.191  4250 21823 D frontLeftVelocity: : 1700.0
03-08 17:25:44.191  4250 21823 D frontRightVelocity: : 1660.0
03-08 17:25:44.251  4250 21823 D backLeftPower: : 0.7071067811865476
